episode,mean_score,pit_score
66,0.004328358279012922,0.0
67,0.004264705951380379,0.0
68,0.0042028986187516775,0.0
69,0.0041428572099123685,0.0
70,0.0040845071083643065,0.0
71,0.004027777842970358,0.0
72,0.003972602804025558,0.0
73,0.003918918982349537,0.0
74,0.0038666667292515436,0.0
75,0.005131579028736604,0.10000000149011612
76,0.005064935145246518,0.0
77,0.005000000079281819,0.0
78,0.004936708939037746,0.0
79,0.004875000077299773,0.0
80,0.00481481489116027,0.0
81,0.004756097636390023,0.0
82,0.005903614550290337,0.10000000149011612
83,0.007023809632907311,0.10000000149011612
84,0.006941176578402519,0.0
85,0.0068604652228396994,0.0
86,0.007931034605222187,0.10000000149011612
87,0.0089772728652778,0.10000000149011612
88,0.008876404630836476,0.0
89,0.009888889040384027,0.10000000149011612
90,0.010769230937892263,0.09000000171363354
91,0.010652174079871696,0.0
92,0.010537634573636516,0.0
93,0.010425532078172298,0.0
94,0.01136842122987697,0.10000000149011612
95,0.011250000175399085,0.0
96,0.011134020792147549,0.0
97,0.01204081651355539,0.10000000149011612
98,0.011919192104327559,0.0
99,0.011800000183284283,0.0
100,0.011800000183284283,0.0
101,0.011700000185519456,0.09000000171363354
102,0.011700000185519456,0.0
103,0.011700000185519456,0.0
104,0.012700000200420619,0.10000000149011612
105,0.012700000200420619,0.0
106,0.012700000200420619,0.0
107,0.012700000200420619,0.0
108,0.012700000200420619,0.0
109,0.01370000021532178,0.10000000149011612
110,0.01370000021532178,0.0
111,0.01370000021532178,0.0
112,0.01370000021532178,0.0
113,0.01370000021532178,0.0
114,0.01370000021532178,0.0
115,0.01370000021532178,0.0
116,0.01370000021532178,0.0
117,0.014700000230222941,0.10000000149011612
118,0.014700000230222941,0.0
119,0.014600000232458115,0.09000000171363354
120,0.015600000247359276,0.10000000149011612
121,0.01650000026449561,0.09000000171363354
122,0.01750000027939677,0.10000000149011612
123,0.01750000027939677,0.0
124,0.018500000294297932,0.10000000149011612
125,0.019500000309199093,0.10000000149011612
126,0.02040000032633543,0.09000000171363354
127,0.02140000034123659,0.10000000149011612
128,0.02140000034123659,0.0
129,0.02140000034123659,0.0
130,0.022300000358372925,0.09000000171363354
131,0.023300000373274087,0.10000000149011612
132,0.024200000390410422,0.09000000171363354
133,0.024200000390410422,0.0
134,0.024200000390410422,0.0
135,0.025200000405311583,0.10000000149011612
136,0.025200000405311583,0.0
137,0.026200000420212744,0.10000000149011612
138,0.02710000043734908,0.09000000171363354
139,0.02710000043734908,0.0
140,0.02810000045225024,0.10000000149011612
141,0.02810000045225024,0.0
142,0.029100000467151402,0.10000000149011612
143,0.02920000046491623,0.10000000149011612
144,0.02920000046491623,0.0
145,0.02920000046491623,0.0
146,0.030200000479817392,0.10000000149011612
147,0.031200000494718553,0.10000000149011612
148,0.032200000509619714,0.10000000149011612
149,0.032200000509619714,0.0
150,0.033100000526756046,0.09000000171363354
151,0.033100000526756046,0.0
152,0.033100000526756046,0.0
153,0.03410000054165721,0.10000000149011612
154,0.03510000055655837,0.10000000149011612
155,0.03510000055655837,0.0
156,0.03510000055655837,0.0
157,0.03510000055655837,0.0
158,0.03510000055655837,0.0
159,0.03510000055655837,0.0
160,0.03600000057369471,0.09000000171363354
161,0.03600000057369471,0.0
162,0.03600000057369471,0.0
163,0.03600000057369471,0.0
164,0.03690000059083104,0.09000000171363354
165,0.03690000059083104,0.0
166,0.03690000059083104,0.0
167,0.037900000605732204,0.10000000149011612
168,0.037900000605732204,0.0
169,0.037900000605732204,0.0
170,0.037900000605732204,0.0
171,0.03890000062063336,0.10000000149011612
172,0.03890000062063336,0.0
173,0.03890000062063336,0.0
174,0.03890000062063336,0.0
175,0.03890000062063336,0.10000000149011612
176,0.03890000062063336,0.0
177,0.03890000062063336,0.0
178,0.03890000062063336,0.0
179,0.03890000062063336,0.0
180,0.03890000062063336,0.0
181,0.03890000062063336,0.0
182,0.037900000605732204,0.0
183,0.03780000060796738,0.09000000171363354
184,0.038800000622868536,0.10000000149011612
185,0.038800000622868536,0.0
186,0.038800000622868536,0.10000000149011612
187,0.03780000060796738,0.0
188,0.03780000060796738,0.0
189,0.03770000061020255,0.09000000171363354
190,0.036800000593066214,0.0
191,0.036800000593066214,0.0
192,0.03780000060796738,0.10000000149011612
193,0.03780000060796738,0.0
194,0.03770000061020255,0.09000000171363354
195,0.03770000061020255,0.0
196,0.03870000062510371,0.10000000149011612
197,0.03770000061020255,0.0
198,0.03770000061020255,0.0
199,0.03870000062510371,0.10000000149011612
200,0.039700000640004875,0.10000000149011612
201,0.038800000622868536,0.0
202,0.038800000622868536,0.0
203,0.0398000006377697,0.10000000149011612
204,0.038800000622868536,0.0
205,0.038800000622868536,0.0
206,0.038800000622868536,0.0
207,0.0398000006377697,0.10000000149011612
208,0.0398000006377697,0.0
209,0.038800000622868536,0.0
210,0.038800000622868536,0.0
211,0.038800000622868536,0.0
212,0.038800000622868536,0.0
213,0.038800000622868536,0.0
214,0.038800000622868536,0.0
215,0.038800000622868536,0.0
216,0.038800000622868536,0.0
217,0.03780000060796738,0.0
218,0.03780000060796738,0.0
219,0.03690000059083104,0.0
220,0.03590000057592988,0.0
221,0.03500000055879354,0.0
222,0.034000000543892385,0.0
223,0.034000000543892385,0.0
224,0.03300000052899122,0.0
225,0.03200000051409006,0.0
226,0.031100000496953727,0.0
227,0.030100000482052566,0.0
228,0.030100000482052566,0.0
229,0.030100000482052566,0.0
230,0.02920000046491623,0.0
231,0.02820000045001507,0.0
232,0.028300000447779895,0.10000000149011612
233,0.029300000462681056,0.10000000149011612
234,0.029300000462681056,0.0
235,0.029300000462681056,0.10000000149011612
236,0.029300000462681056,0.0
237,0.029300000462681056,0.10000000149011612
238,0.02840000044554472,0.0
239,0.02840000044554472,0.0
240,0.02740000043064356,0.0
241,0.02840000044554472,0.10000000149011612
242,0.02740000043064356,0.0
243,0.0264000004157424,0.0
244,0.0264000004157424,0.0
245,0.0264000004157424,0.0
246,0.0264000004157424,0.10000000149011612
247,0.0264000004157424,0.10000000149011612
248,0.025400000400841238,0.0
249,0.025400000400841238,0.0
250,0.025500000398606063,0.10000000149011612
251,0.025500000398606063,0.0
252,0.025500000398606063,0.0
253,0.024500000383704902,0.0
254,0.024500000383704902,0.10000000149011612
255,0.024500000383704902,0.0
256,0.024500000383704902,0.0
257,0.024500000383704902,0.0
258,0.024500000383704902,0.0
259,0.024500000383704902,0.0
260,0.024600000381469728,0.10000000149011612
261,0.024600000381469728,0.0
262,0.024600000381469728,0.0
263,0.02560000039637089,0.10000000149011612
264,0.024700000379234553,0.0
265,0.025700000394135714,0.10000000149011612
266,0.025700000394135714,0.0
267,0.024700000379234553,0.0
268,0.024700000379234553,0.0
269,0.024700000379234553,0.0
270,0.024700000379234553,0.0
271,0.023700000364333392,0.0
272,0.023700000364333392,0.0
273,0.023700000364333392,0.0
274,0.023700000364333392,0.0
275,0.02270000034943223,0.0
276,0.023700000364333392,0.10000000149011612
277,0.023700000364333392,0.0
278,0.024700000379234553,0.10000000149011612
279,0.024700000379234553,0.0
280,0.024700000379234553,0.0
281,0.024700000379234553,0.0
282,0.024700000379234553,0.0
283,0.023800000362098218,0.0
284,0.022800000347197057,0.0
285,0.022800000347197057,0.0
286,0.021800000332295896,0.0
287,0.021800000332295896,0.0
288,0.021800000332295896,0.0
289,0.02090000031515956,0.0
290,0.02090000031515956,0.0
291,0.02190000033006072,0.10000000149011612
292,0.02090000031515956,0.0
293,0.02090000031515956,0.0
294,0.020000000298023225,0.0
295,0.020000000298023225,0.0
296,0.019000000283122064,0.0
297,0.019000000283122064,0.0
298,0.019000000283122064,0.0
299,0.018000000268220902,0.0
300,0.018000000268220902,0.10000000149011612
301,0.019000000283122064,0.10000000149011612
302,0.019000000283122064,0.0
303,0.018000000268220902,0.0
304,0.018000000268220902,0.0
305,0.018000000268220902,0.0
306,0.018000000268220902,0.0
307,0.018000000268220902,0.10000000149011612
308,0.019000000283122064,0.10000000149011612
309,0.019000000283122064,0.0
310,0.019000000283122064,0.0
311,0.019000000283122064,0.0
312,0.019000000283122064,0.0
313,0.020000000298023225,0.10000000149011612
314,0.021000000312924386,0.10000000149011612
315,0.021000000312924386,0.0
316,0.021000000312924386,0.0
317,0.021000000312924386,0.0
318,0.021000000312924386,0.0
319,0.021000000312924386,0.0
320,0.021000000312924386,0.0
321,0.021000000312924386,0.0
322,0.021000000312924386,0.0
323,0.021000000312924386,0.0
324,0.022000000327825547,0.10000000149011612
325,0.022000000327825547,0.0
326,0.022000000327825547,0.0
327,0.022000000327825547,0.0
328,0.023000000342726708,0.10000000149011612
329,0.023000000342726708,0.0
330,0.023000000342726708,0.0
331,0.023000000342726708,0.0
332,0.022000000327825547,0.0
333,0.021000000312924386,0.0
334,0.021000000312924386,0.0
335,0.020000000298023225,0.0
336,0.020000000298023225,0.0
337,0.019000000283122064,0.0
338,0.019000000283122064,0.0
339,0.019000000283122064,0.0
340,0.019000000283122064,0.0
341,0.018000000268220902,0.0
342,0.018000000268220902,0.0
343,0.018000000268220902,0.0
344,0.018000000268220902,0.0
345,0.018000000268220902,0.0
346,0.01700000025331974,0.0
347,0.01600000023841858,0.0
348,0.01600000023841858,0.0
349,0.01600000023841858,0.0
350,0.015000000223517418,0.0
351,0.015000000223517418,0.0
352,0.015000000223517418,0.0
353,0.015000000223517418,0.0
354,0.014000000208616257,0.0
355,0.014000000208616257,0.0
356,0.014000000208616257,0.0
357,0.014000000208616257,0.0
358,0.014000000208616257,0.0
359,0.014000000208616257,0.0
360,0.013000000193715095,0.0
361,0.013000000193715095,0.0
362,0.013000000193715095,0.0
363,0.012000000178813934,0.0
364,0.012000000178813934,0.0
365,0.011000000163912773,0.0
366,0.011000000163912773,0.0
367,0.011000000163912773,0.0
368,0.011000000163912773,0.0
369,0.011000000163912773,0.0
370,0.011000000163912773,0.0
371,0.011000000163912773,0.0
372,0.011000000163912773,0.0
373,0.011000000163912773,0.0
374,0.011000000163912773,0.0
375,0.011000000163912773,0.0
376,0.010000000149011612,0.0
377,0.010000000149011612,0.0
378,0.009000000134110451,0.0
379,0.009000000134110451,0.0
380,0.009000000134110451,0.0
381,0.009000000134110451,0.0
382,0.009000000134110451,0.0
383,0.009000000134110451,0.0
384,0.009000000134110451,0.0
385,0.009000000134110451,0.0
386,0.009000000134110451,0.0
387,0.009000000134110451,0.0
388,0.009000000134110451,0.0
389,0.009000000134110451,0.0
390,0.009000000134110451,0.0
391,0.00800000011920929,0.0
392,0.00800000011920929,0.0
393,0.00800000011920929,0.0
394,0.00800000011920929,0.0
395,0.00800000011920929,0.0
396,0.00800000011920929,0.0
397,0.00800000011920929,0.0
398,0.00800000011920929,0.0
399,0.00800000011920929,0.0
400,0.007000000104308128,0.0
401,0.006000000089406967,0.0
402,0.006000000089406967,0.0
403,0.006000000089406967,0.0
404,0.006000000089406967,0.0
405,0.006000000089406967,0.0
406,0.006000000089406967,0.0
407,0.005000000074505806,0.0
408,0.004000000059604645,0.0
409,0.004000000059604645,0.0
410,0.004000000059604645,0.0
411,0.004000000059604645,0.0
412,0.004000000059604645,0.0
413,0.0030000000447034836,0.0
414,0.0020000000298023225,0.0
415,0.0020000000298023225,0.0
416,0.0020000000298023225,0.0
417,0.0020000000298023225,0.0
418,0.0020000000298023225,0.0
419,0.0020000000298023225,0.0
420,0.0020000000298023225,0.0
421,0.0020000000298023225,0.0
422,0.0020000000298023225,0.0
423,0.0020000000298023225,0.0
424,0.0010000000149011613,0.0
425,0.0010000000149011613,0.0
426,0.0010000000149011613,0.0
427,0.0010000000149011613,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0009000000171363354,0.09000000171363354
460,0.0009000000171363354,0.0
461,0.0009000000171363354,0.0
462,0.0009000000171363354,0.0
463,0.0009000000171363354,0.0
464,0.0009000000171363354,0.0
465,0.0009000000171363354,0.0
466,0.0009000000171363354,0.0
467,0.0009000000171363354,0.0
468,0.0009000000171363354,0.0
469,0.0009000000171363354,0.0
470,0.0009000000171363354,0.0
471,0.0009000000171363354,0.0
472,0.0009000000171363354,0.0
473,0.0009000000171363354,0.0
474,0.0009000000171363354,0.0
475,0.0009000000171363354,0.0
476,0.0009000000171363354,0.0
477,0.0009000000171363354,0.0
478,0.0009000000171363354,0.0
479,0.0009000000171363354,0.0
480,0.0009000000171363354,0.0
481,0.0009000000171363354,0.0
482,0.0009000000171363354,0.0
483,0.0009000000171363354,0.0
484,0.0009000000171363354,0.0
485,0.0009000000171363354,0.0
486,0.0009000000171363354,0.0
487,0.0009000000171363354,0.0
488,0.0009000000171363354,0.0
489,0.0009000000171363354,0.0
490,0.0009000000171363354,0.0
491,0.0009000000171363354,0.0
492,0.0009000000171363354,0.0
493,0.0009000000171363354,0.0
494,0.0009000000171363354,0.0
495,0.0009000000171363354,0.0
496,0.0009000000171363354,0.0
497,0.0009000000171363354,0.0
498,0.0009000000171363354,0.0
499,0.0009000000171363354,0.0
500,0.0009000000171363354,0.0
501,0.0009000000171363354,0.0
502,0.0009000000171363354,0.0
503,0.0009000000171363354,0.0
504,0.0009000000171363354,0.0
505,0.0009000000171363354,0.0
506,0.0009000000171363354,0.0
507,0.0009000000171363354,0.0
508,0.0009000000171363354,0.0
509,0.0009000000171363354,0.0
510,0.0009000000171363354,0.0
511,0.0019000000320374966,0.10000000149011612
512,0.0019000000320374966,0.0
513,0.0029000000469386576,0.10000000149011612
514,0.0029000000469386576,0.0
515,0.003800000064074993,0.09000000171363354
516,0.004800000078976154,0.10000000149011612
517,0.006800000108778476,0.20000000298023224
518,0.006800000108778476,0.0
519,0.007800000123679638,0.10000000149011612
520,0.008800000138580798,0.10000000149011612
521,0.00980000015348196,0.10000000149011612
522,0.00980000015348196,0.0
523,0.00980000015348196,0.0
524,0.00980000015348196,0.0
525,0.010700000170618295,0.09000000171363354
526,0.010700000170618295,0.0
527,0.01160000018775463,0.09000000171363354
528,0.01160000018775463,0.0
529,0.012500000204890966,0.09000000171363354
530,0.012500000204890966,0.0
531,0.012500000204890966,0.0
532,0.013500000219792127,0.10000000149011612
533,0.013500000219792127,0.0
534,0.014400000236928463,0.09000000171363354
535,0.015300000254064798,0.09000000171363354
536,0.015300000254064798,0.0
537,0.015300000254064798,0.0
538,0.015300000254064798,0.0
539,0.015300000254064798,0.0
540,0.015300000254064798,0.0
541,0.015300000254064798,0.0
542,0.015300000254064798,0.0
543,0.015300000254064798,0.0
544,0.015300000254064798,0.0
545,0.015300000254064798,0.0
546,0.015300000254064798,0.0
547,0.015300000254064798,0.0
548,0.015300000254064798,0.0
549,0.015300000254064798,0.0
550,0.015300000254064798,0.0
551,0.015300000254064798,0.0
552,0.015300000254064798,0.0
553,0.015300000254064798,0.0
554,0.016200000271201134,0.09000000171363354
555,0.017200000286102295,0.10000000149011612
556,0.017200000286102295,0.0
557,0.017200000286102295,0.0
558,0.017200000286102295,0.0
559,0.01630000026896596,0.0
560,0.01630000026896596,0.0
561,0.01630000026896596,0.0
562,0.017200000286102295,0.09000000171363354
563,0.017200000286102295,0.0
564,0.01810000030323863,0.09000000171363354
565,0.01810000030323863,0.0
566,0.019000000320374966,0.09000000171363354
567,0.019000000320374966,0.0
568,0.019000000320374966,0.0
569,0.019000000320374966,0.0
570,0.019000000320374966,0.0
571,0.019000000320374966,0.0
572,0.019000000320374966,0.0
573,0.019000000320374966,0.0
574,0.019000000320374966,0.0
575,0.019000000320374966,0.0
576,0.019000000320374966,0.0
577,0.019000000320374966,0.0
578,0.019000000320374966,0.0
579,0.019000000320374966,0.0
580,0.0199000003375113,0.09000000171363354
581,0.0199000003375113,0.0
582,0.0199000003375113,0.0
583,0.0199000003375113,0.0
584,0.0199000003375113,0.0
585,0.020800000354647637,0.09000000171363354
586,0.020800000354647637,0.0
587,0.021700000371783972,0.09000000171363354
588,0.021700000371783972,0.0
589,0.021700000371783972,0.0
590,0.021700000371783972,0.0
591,0.021700000371783972,0.0
592,0.021700000371783972,0.0
593,0.021700000371783972,0.0
594,0.022600000388920308,0.09000000171363354
595,0.022600000388920308,0.0
596,0.022600000388920308,0.0
597,0.022600000388920308,0.0
598,0.022600000388920308,0.0
599,0.022600000388920308,0.0
600,0.022600000388920308,0.0
601,0.023500000406056643,0.09000000171363354
602,0.023500000406056643,0.0
603,0.023500000406056643,0.0
604,0.023500000406056643,0.0
605,0.023500000406056643,0.0
606,0.023500000406056643,0.0
607,0.02440000042319298,0.09000000171363354
608,0.02440000042319298,0.0
609,0.02440000042319298,0.0
610,0.025300000440329314,0.09000000171363354
611,0.024300000425428153,0.0
612,0.024300000425428153,0.0
613,0.023300000410526992,0.0
614,0.023300000410526992,0.0
615,0.022400000393390657,0.0
616,0.021400000378489496,0.0
617,0.02030000036582351,0.09000000171363354
618,0.02030000036582351,0.0
619,0.019300000350922344,0.0
620,0.019300000350922344,0.10000000149011612
621,0.01920000035315752,0.09000000171363354
622,0.01920000035315752,0.0
623,0.020100000370293854,0.09000000171363354
624,0.020100000370293854,0.0
625,0.020100000370293854,0.09000000171363354
626,0.020100000370293854,0.0
627,0.01920000035315752,0.0
628,0.01920000035315752,0.0
629,0.01920000035315752,0.09000000171363354
630,0.01920000035315752,0.0
631,0.020100000370293854,0.09000000171363354
632,0.019100000355392693,0.0
633,0.020100000370293854,0.10000000149011612
634,0.01920000035315752,0.0
635,0.018300000336021183,0.0
636,0.018300000336021183,0.0
637,0.01920000035315752,0.09000000171363354
638,0.01920000035315752,0.0
639,0.01920000035315752,0.0
640,0.01920000035315752,0.0
641,0.020100000370293854,0.09000000171363354
642,0.020100000370293854,0.0
643,0.02100000038743019,0.09000000171363354
644,0.02100000038743019,0.0
645,0.02100000038743019,0.0
646,0.02200000040233135,0.10000000149011612
647,0.02200000040233135,0.0
648,0.02200000040233135,0.0
649,0.02200000040233135,0.0
650,0.022900000419467686,0.09000000171363354
651,0.023900000434368848,0.10000000149011612
652,0.023900000434368848,0.0
653,0.023900000434368848,0.0
654,0.023000000417232512,0.0
655,0.02200000040233135,0.0
656,0.02200000040233135,0.0
657,0.02200000040233135,0.0
658,0.02200000040233135,0.0
659,0.02200000040233135,0.0
660,0.02200000040233135,0.0
661,0.02200000040233135,0.0
662,0.021100000385195015,0.0
663,0.021100000385195015,0.0
664,0.02020000036805868,0.0
665,0.02020000036805868,0.0
666,0.019300000350922344,0.0
667,0.019300000350922344,0.0
668,0.019300000350922344,0.0
669,0.019300000350922344,0.0
670,0.019300000350922344,0.0
671,0.02020000036805868,0.09000000171363354
672,0.02020000036805868,0.0
673,0.021100000385195015,0.09000000171363354
674,0.021100000385195015,0.0
675,0.021100000385195015,0.0
676,0.021100000385195015,0.0
677,0.021100000385195015,0.0
678,0.02200000040233135,0.09000000171363354
679,0.022900000419467686,0.09000000171363354
680,0.02200000040233135,0.0
681,0.02200000040233135,0.0
682,0.023000000417232512,0.10000000149011612
683,0.023000000417232512,0.0
684,0.023900000434368848,0.09000000171363354
685,0.023000000417232512,0.0
686,0.023000000417232512,0.0
687,0.022100000400096177,0.0
688,0.022100000400096177,0.0
689,0.022100000400096177,0.0
690,0.022100000400096177,0.0
691,0.022100000400096177,0.0
692,0.022100000400096177,0.0
693,0.023000000417232512,0.09000000171363354
694,0.022100000400096177,0.0
695,0.022100000400096177,0.0
696,0.022100000400096177,0.0
697,0.022100000400096177,0.0
698,0.022100000400096177,0.0
699,0.022100000400096177,0.0
700,0.022100000400096177,0.0
701,0.022100000400096177,0.09000000171363354
702,0.022100000400096177,0.0
703,0.022100000400096177,0.0
704,0.022100000400096177,0.0
705,0.022100000400096177,0.0
706,0.022100000400096177,0.0
707,0.02120000038295984,0.0
708,0.022100000400096177,0.09000000171363354
709,0.022100000400096177,0.0
710,0.02120000038295984,0.0
711,0.02120000038295984,0.0
712,0.02120000038295984,0.0
713,0.02120000038295984,0.0
714,0.022100000400096177,0.09000000171363354
715,0.022100000400096177,0.0
716,0.022100000400096177,0.0
717,0.022100000400096177,0.09000000171363354
718,0.022100000400096177,0.0
719,0.023000000417232512,0.09000000171363354
720,0.02200000040233135,0.0
721,0.021100000385195015,0.0
722,0.021100000385195015,0.0
723,0.02020000036805868,0.0
724,0.02020000036805868,0.0
725,0.02020000036805868,0.09000000171363354
726,0.02020000036805868,0.0
727,0.02020000036805868,0.0
728,0.02020000036805868,0.0
729,0.019300000350922344,0.0
730,0.019300000350922344,0.0
731,0.018400000333786012,0.0
732,0.018400000333786012,0.0
733,0.017400000318884848,0.0
734,0.017400000318884848,0.0
735,0.017400000318884848,0.0
736,0.017400000318884848,0.0
737,0.016500000301748516,0.0
738,0.016500000301748516,0.0
739,0.016500000301748516,0.0
740,0.016500000301748516,0.0
741,0.015600000284612179,0.0
742,0.015600000284612179,0.0
743,0.014700000267475843,0.0
744,0.014700000267475843,0.0
745,0.014700000267475843,0.0
746,0.013700000252574682,0.0
747,0.013700000252574682,0.0
748,0.013700000252574682,0.0
749,0.013700000252574682,0.0
750,0.013700000252574682,0.09000000171363354
751,0.012700000237673521,0.0
752,0.012700000237673521,0.0
753,0.012700000237673521,0.0
754,0.012700000237673521,0.0
755,0.012700000237673521,0.0
756,0.012700000237673521,0.0
757,0.012700000237673521,0.0
758,0.013700000252574682,0.10000000149011612
759,0.014600000269711018,0.09000000171363354
760,0.014600000269711018,0.0
761,0.014600000269711018,0.0
762,0.014600000269711018,0.0
763,0.014600000269711018,0.0
764,0.015500000286847353,0.09000000171363354
765,0.016500000301748516,0.10000000149011612
766,0.016500000301748516,0.0
767,0.017400000318884848,0.09000000171363354
768,0.018400000333786012,0.10000000149011612
769,0.019300000350922344,0.09000000171363354
770,0.02020000036805868,0.09000000171363354
771,0.019300000350922344,0.0
772,0.02030000036582351,0.10000000149011612
773,0.019400000348687173,0.0
774,0.019400000348687173,0.0
775,0.019400000348687173,0.0
776,0.020400000363588335,0.10000000149011612
777,0.021400000378489496,0.10000000149011612
778,0.02050000036135316,0.0
779,0.019600000344216825,0.0
780,0.019600000344216825,0.0
781,0.019600000344216825,0.0
782,0.018600000329315663,0.0
783,0.018600000329315663,0.0
784,0.017700000312179328,0.0
785,0.017700000312179328,0.0
786,0.01870000032708049,0.10000000149011612
787,0.01870000032708049,0.0
788,0.01870000032708049,0.0
789,0.019600000344216825,0.09000000171363354
790,0.019600000344216825,0.0
791,0.019600000344216825,0.0
792,0.019600000344216825,0.0
793,0.019600000344216825,0.09000000171363354
794,0.02050000036135316,0.09000000171363354
795,0.02050000036135316,0.0
796,0.02050000036135316,0.0
797,0.02050000036135316,0.0
798,0.02050000036135316,0.0
799,0.02050000036135316,0.0
800,0.02050000036135316,0.0
801,0.02050000036135316,0.09000000171363354
802,0.02150000037625432,0.10000000149011612
803,0.02150000037625432,0.0
804,0.022400000393390657,0.09000000171363354
805,0.022400000393390657,0.0
806,0.022400000393390657,0.0
807,0.022400000393390657,0.0
808,0.022400000393390657,0.09000000171363354
809,0.022400000393390657,0.0
810,0.022400000393390657,0.0
811,0.022400000393390657,0.0
812,0.022400000393390657,0.0
813,0.022400000393390657,0.0
814,0.02150000037625432,0.0
815,0.022500000391155482,0.10000000149011612
816,0.023500000406056643,0.10000000149011612
817,0.02360000040382147,0.10000000149011612
818,0.02360000040382147,0.0
819,0.023700000401586294,0.10000000149011612
820,0.023700000401586294,0.0
821,0.023700000401586294,0.0
822,0.024700000416487455,0.10000000149011612
823,0.024700000416487455,0.0
824,0.025700000431388616,0.10000000149011612
825,0.025800000429153442,0.10000000149011612
826,0.025800000429153442,0.0
827,0.025800000429153442,0.0
828,0.026800000444054603,0.10000000149011612
829,0.027800000458955764,0.10000000149011612
830,0.027800000458955764,0.0
831,0.027800000458955764,0.0
832,0.0287000004760921,0.09000000171363354
833,0.02970000049099326,0.10000000149011612
834,0.02970000049099326,0.0
835,0.03070000050589442,0.10000000149011612
836,0.031700000520795586,0.10000000149011612
837,0.031700000520795586,0.0
838,0.032700000535696744,0.10000000149011612
839,0.032700000535696744,0.0
840,0.03360000055283308,0.09000000171363354
841,0.03360000055283308,0.0
842,0.03360000055283308,0.0
843,0.034500000569969415,0.09000000171363354
844,0.034500000569969415,0.0
845,0.034500000569969415,0.0
846,0.034500000569969415,0.0
847,0.034500000569969415,0.0
848,0.034500000569969415,0.0
849,0.035400000587105754,0.09000000171363354
850,0.03550000058487058,0.10000000149011612
851,0.03650000059977174,0.10000000149011612
852,0.03650000059977174,0.0
853,0.03650000059977174,0.0
854,0.0375000006146729,0.10000000149011612
855,0.0375000006146729,0.0
856,0.0375000006146729,0.0
857,0.0375000006146729,0.0
858,0.03650000059977174,0.0
859,0.035600000582635405,0.0
860,0.03660000059753656,0.10000000149011612
861,0.0375000006146729,0.09000000171363354
862,0.0375000006146729,0.0
863,0.0375000006146729,0.0
864,0.03760000061243773,0.10000000149011612
865,0.03760000061243773,0.10000000149011612
866,0.03760000061243773,0.0
867,0.03760000061243773,0.09000000171363354
868,0.0375000006146729,0.09000000171363354
869,0.0375000006146729,0.09000000171363354
870,0.03760000061243773,0.10000000149011612
871,0.038600000627338885,0.10000000149011612
872,0.03850000062957406,0.09000000171363354
873,0.039500000644475224,0.10000000149011612
874,0.040400000661611556,0.09000000171363354
