episode,mean_score,pit_score
396,5.02,1.0
397,5.17,15.0
398,5.2,7.0
399,5.16,2.0
400,5.24,9.0
401,5.25,6.0
402,5.24,2.0
403,5.36,13.0
404,5.4,7.0
405,5.34,-1.0
406,5.48,14.0
407,5.46,3.0
408,5.48,3.0
409,5.53,6.0
410,5.55,4.0
411,5.63,11.0
412,5.69,6.0
413,5.74,5.0
414,5.75,5.0
415,5.81,8.0
416,5.9,11.0
417,5.94,8.0
418,5.94,1.0
419,5.93,3.0
420,5.9,3.0
421,5.84,4.0
422,5.91,12.0
423,5.84,-1.0
424,5.84,0.0
425,5.93,12.0
426,5.95,9.0
427,5.98,3.0
428,5.96,6.0
429,6.03,11.0
430,6.01,7.0
431,6.04,4.0
432,6.05,8.0
433,6.13,11.0
434,6.08,2.0
435,6.02,1.0
436,6.12,16.0
437,6.11,5.0
438,6.1,3.0
439,6.1,2.0
440,6.08,1.0
441,6.08,7.0
442,6.11,11.0
443,6.03,1.0
444,6.08,7.0
445,6.16,8.0
446,6.17,4.0
447,6.24,13.0
448,6.23,8.0
449,6.3,9.0
450,6.35,15.0
451,6.44,10.0
452,6.46,11.0
453,6.52,13.0
454,6.44,1.0
455,6.45,9.0
456,6.38,3.0
457,6.38,4.0
458,6.45,12.0
459,6.39,3.0
460,6.44,7.0
461,6.43,1.0
462,6.49,8.0
463,6.46,6.0
464,6.43,13.0
465,6.43,4.0
466,6.42,4.0
467,6.46,6.0
468,6.44,2.0
469,6.5,13.0
470,6.48,5.0
471,6.52,12.0
472,6.51,1.0
473,6.48,3.0
474,6.51,11.0
475,6.48,2.0
476,6.49,13.0
477,6.47,6.0
478,6.54,9.0
479,6.58,7.0
480,6.58,10.0
481,6.63,11.0
482,6.63,4.0
483,6.62,5.0
484,6.63,10.0
485,6.72,11.0
486,6.67,4.0
487,6.55,6.0
488,6.55,10.0
489,6.55,4.0
490,6.61,12.0
491,6.64,9.0
492,6.63,0.0
493,6.71,12.0
494,6.74,11.0
495,6.73,4.0
496,6.74,2.0
497,6.74,15.0
498,6.82,15.0
499,6.89,9.0
500,6.9,10.0
501,6.93,9.0
502,7.07,16.0
503,7.0,6.0
504,7.05,12.0
505,7.12,6.0
506,7.07,9.0
507,7.15,11.0
508,7.13,1.0
509,7.11,4.0
510,7.11,4.0
511,7.11,11.0
512,7.15,10.0
513,7.13,3.0
514,7.11,3.0
515,7.16,13.0
516,7.15,10.0
517,7.12,5.0
518,7.21,10.0
519,7.25,7.0
520,7.37,15.0
521,7.41,8.0
522,7.39,10.0
523,7.5,10.0
524,7.58,8.0
525,7.54,8.0
526,7.6,15.0
527,7.67,10.0
528,7.79,18.0
529,7.75,7.0
530,7.7,2.0
531,7.73,7.0
532,7.72,7.0
533,7.66,5.0
534,7.66,2.0
535,7.81,16.0
536,7.78,13.0
537,7.89,16.0
538,7.97,11.0
539,8.09,14.0
540,8.22,14.0
541,8.27,12.0
542,8.23,7.0
543,8.34,12.0
544,8.33,6.0
545,8.27,2.0
546,8.39,16.0
547,8.32,6.0
548,8.36,12.0
549,8.37,10.0
550,8.25,3.0
551,8.28,13.0
552,8.18,1.0
553,8.14,9.0
554,8.26,13.0
555,8.32,15.0
556,8.46,17.0
557,8.58,16.0
558,8.59,13.0
559,8.6,4.0
560,8.58,5.0
561,8.66,9.0
562,8.68,10.0
563,8.8,18.0
564,8.71,4.0
565,8.82,15.0
566,8.93,15.0
567,8.89,2.0
568,8.98,11.0
569,8.97,12.0
570,8.99,7.0
571,9.04,17.0
572,9.13,10.0
573,9.16,6.0
574,9.05,0.0
575,9.12,9.0
576,9.04,5.0
577,9.11,13.0
578,9.19,17.0
579,9.23,11.0
580,9.23,10.0
581,9.22,10.0
582,9.29,11.0
583,9.35,11.0
584,9.29,4.0
585,9.22,4.0
586,9.2,2.0
587,9.16,2.0
588,9.16,10.0
589,9.19,7.0
590,9.16,9.0
591,9.14,7.0
592,9.27,13.0
593,9.19,4.0
594,9.18,10.0
595,9.24,10.0
596,9.37,15.0
597,9.27,5.0
598,9.21,9.0
599,9.16,4.0
600,9.13,7.0
601,9.12,8.0
602,9.05,9.0
603,9.16,17.0
604,9.16,12.0
605,9.22,12.0
606,9.26,13.0
607,9.25,10.0
608,9.39,15.0
609,9.49,14.0
610,9.51,6.0
611,9.45,5.0
612,9.42,7.0
613,9.47,8.0
614,9.52,8.0
615,9.46,7.0
616,9.52,16.0
617,9.51,4.0
618,9.55,14.0
619,9.57,9.0
620,9.6,18.0
621,9.69,17.0
622,9.73,14.0
623,9.72,9.0
624,9.77,13.0
625,9.77,8.0
626,9.7,8.0
627,9.72,12.0
628,9.66,12.0
629,9.68,9.0
630,9.74,8.0
631,9.73,6.0
632,9.76,10.0
633,9.76,5.0
634,9.8,6.0
635,9.76,12.0
636,9.72,9.0
637,9.62,6.0
638,9.6,9.0
639,9.6,14.0
640,9.56,10.0
641,9.55,11.0
642,9.58,10.0
643,9.48,2.0
644,9.55,13.0
645,9.59,6.0
646,9.47,4.0
647,9.5,9.0
648,9.43,5.0
649,9.35,2.0
650,9.34,2.0
651,9.22,1.0
652,9.26,5.0
653,9.19,2.0
654,9.12,6.0
655,9.0,3.0
656,8.86,3.0
657,8.73,3.0
658,8.6,0.0
659,8.6,4.0
660,8.56,1.0
661,8.48,1.0
662,8.38,0.0
663,8.21,1.0
664,8.17,0.0
665,8.05,3.0
666,7.89,-1.0
667,7.88,1.0
668,7.76,-1.0
669,7.65,1.0
670,7.59,1.0
671,7.43,1.0
672,7.34,1.0
673,7.26,-2.0
674,7.29,3.0
675,7.22,2.0
676,7.18,1.0
677,7.07,2.0
678,6.91,1.0
679,6.81,1.0
680,6.79,8.0
681,6.73,4.0
682,6.62,0.0
683,6.57,6.0
684,6.53,0.0
685,6.52,3.0
686,6.57,7.0
687,6.57,2.0
688,6.53,6.0
689,6.51,5.0
690,6.47,5.0
691,6.49,9.0
692,6.43,7.0
693,6.47,8.0
694,6.46,9.0
695,6.45,9.0
696,6.42,12.0
697,6.46,9.0
698,6.47,10.0
699,6.51,8.0
700,6.57,13.0
701,6.61,12.0
702,6.63,11.0
703,6.54,8.0
704,6.6,18.0
705,6.6,12.0
706,6.61,14.0
707,6.63,12.0
708,6.58,10.0
709,6.5,6.0
710,6.51,7.0
711,6.48,2.0
712,6.58,17.0
713,6.6,10.0
714,6.59,7.0
715,6.67,15.0
716,6.67,16.0
717,6.75,12.0
718,6.71,10.0
719,6.74,12.0
720,6.71,15.0
721,6.6,6.0
722,6.55,9.0
723,6.57,11.0
724,6.54,10.0
725,6.54,8.0
726,6.55,9.0
727,6.61,18.0
728,6.58,9.0
729,6.59,10.0
730,6.61,10.0
731,6.69,14.0
732,6.78,19.0
733,6.94,21.0
734,6.94,6.0
735,6.98,16.0
736,7.03,14.0
737,7.11,14.0
738,7.14,12.0
739,7.14,14.0
740,7.18,14.0
741,7.27,20.0
742,7.29,12.0
743,7.31,4.0
744,7.32,14.0
745,7.39,13.0
746,7.43,8.0
747,7.43,9.0
748,7.54,16.0
749,7.67,15.0
750,7.8,15.0
751,7.97,18.0
752,8.09,17.0
753,8.22,15.0
754,8.27,11.0
755,8.41,17.0
756,8.53,15.0
757,8.62,12.0
758,8.75,13.0
759,8.77,6.0
760,8.87,11.0
761,9.0,14.0
762,9.15,15.0
763,9.31,17.0
764,9.4,9.0
765,9.53,16.0
766,9.58,4.0
767,9.74,17.0
768,9.94,19.0
769,10.11,18.0
770,10.2,10.0
771,10.31,12.0
772,10.43,13.0
773,10.52,7.0
774,10.62,13.0
775,10.78,18.0
776,10.91,14.0
777,11.03,14.0
778,11.18,16.0
779,11.2,3.0
780,11.22,10.0
781,11.27,9.0
782,11.39,12.0
783,11.47,14.0
784,11.56,9.0
785,11.68,15.0
786,11.73,12.0
787,11.78,7.0
788,11.79,7.0
789,11.89,15.0
790,12.01,17.0
791,11.96,4.0
792,11.99,10.0
793,12.07,16.0
794,12.17,19.0
795,12.25,17.0
796,12.3,17.0
797,12.32,11.0
798,12.37,15.0
799,12.34,5.0
800,12.35,14.0
801,12.4,17.0
802,12.5,21.0
803,12.51,9.0
804,12.52,19.0
805,12.52,12.0
806,12.51,13.0
807,12.46,7.0
808,12.45,9.0
809,12.5,11.0
810,12.58,15.0
811,12.67,11.0
812,12.67,17.0
813,12.65,8.0
814,12.71,13.0
815,12.69,13.0
816,12.64,11.0
817,12.55,3.0
818,12.65,20.0
819,12.71,18.0
820,12.67,11.0
821,12.73,12.0
822,12.71,7.0
823,12.71,11.0
824,12.69,8.0
825,12.7,9.0
826,12.75,14.0
827,12.71,14.0
828,12.78,16.0
829,12.85,17.0
830,12.89,14.0
831,12.8,5.0
832,12.73,12.0
833,12.62,10.0
834,12.7,14.0
835,12.65,11.0
836,12.58,7.0
837,12.58,14.0
838,12.61,15.0
839,12.57,10.0
840,12.52,9.0
841,12.41,9.0
842,12.46,17.0
843,12.55,13.0
844,12.55,14.0
845,12.54,12.0
846,12.57,11.0
847,12.59,11.0
848,12.55,12.0
849,12.5,10.0
850,12.4,5.0
851,12.39,17.0
852,12.28,6.0
853,12.26,13.0
854,12.16,1.0
855,12.15,16.0
856,12.11,11.0
857,12.16,17.0
858,12.07,4.0
859,12.16,15.0
860,12.17,12.0
861,12.15,12.0
862,12.15,15.0
863,12.12,14.0
864,12.15,12.0
865,12.08,9.0
866,12.15,11.0
867,12.11,13.0
868,12.12,20.0
869,12.14,20.0
870,12.14,10.0
871,12.13,11.0
872,12.03,3.0
873,12.17,21.0
874,12.16,12.0
875,12.12,14.0
876,12.16,18.0
877,12.09,7.0
878,12.06,13.0
879,12.16,13.0
880,12.19,13.0
881,12.22,12.0
882,12.1,0.0
883,12.17,21.0
884,12.22,14.0
885,12.2,13.0
886,12.24,16.0
887,12.35,18.0
888,12.4,12.0
889,12.37,12.0
890,12.24,4.0
891,12.29,9.0
892,12.27,8.0
893,12.28,17.0
894,12.21,12.0
895,12.17,13.0
896,12.09,9.0
897,12.07,9.0
898,11.96,4.0
899,12.03,12.0
900,12.08,19.0
901,12.09,18.0
902,12.03,15.0
903,12.04,10.0
904,11.98,13.0
905,11.9,4.0
906,11.92,15.0
907,11.99,14.0
908,12.07,17.0
909,12.07,11.0
910,12.07,15.0
911,12.03,7.0
912,11.94,8.0
913,11.98,12.0
914,11.97,12.0
915,11.98,14.0
916,11.97,10.0
917,12.14,20.0
918,12.03,9.0
919,11.99,14.0
920,11.99,11.0
921,12.04,17.0
922,12.09,12.0
923,12.12,14.0
924,12.17,13.0
925,12.19,11.0
926,12.19,14.0
927,12.15,10.0
928,12.04,5.0
929,11.94,7.0
930,11.8,0.0
931,11.75,0.0
932,11.63,0.0
933,11.53,0.0
934,11.39,0.0
935,11.28,0.0
936,11.21,0.0
937,11.07,0.0
938,10.92,0.0
939,10.81,-1.0
940,10.72,0.0
941,10.64,1.0
942,10.47,0.0
943,10.36,2.0
944,10.23,1.0
945,10.11,0.0
946,10.0,0.0
947,9.9,1.0
948,9.78,0.0
949,9.68,0.0
950,9.64,1.0
951,9.47,0.0
952,9.42,1.0
953,9.29,0.0
954,9.29,1.0
955,9.13,0.0
956,9.03,1.0
957,8.86,0.0
958,8.82,0.0
959,8.67,0.0
960,8.55,0.0
961,8.44,1.0
962,8.31,2.0
963,8.18,1.0
964,8.09,3.0
965,8.05,5.0
966,7.95,1.0
967,7.84,2.0
968,7.65,1.0
969,7.49,4.0
970,7.41,2.0
971,7.34,4.0
972,7.33,2.0
973,7.12,0.0
974,7.01,1.0
975,6.88,1.0
976,6.74,4.0
977,6.71,4.0
978,6.65,7.0
979,6.56,4.0
980,6.47,4.0
981,6.38,3.0
982,6.4,2.0
983,6.24,5.0
984,6.14,4.0
985,6.01,0.0
986,5.9,5.0
987,5.72,0.0
988,5.67,7.0
989,5.56,1.0
990,5.57,5.0
991,5.56,8.0
992,5.48,0.0
993,5.36,5.0
994,5.27,3.0
995,5.2,6.0
996,5.19,8.0
997,5.24,14.0
998,5.29,9.0
999,5.27,10.0
1000,5.12,4.0
1001,5.06,12.0
1002,4.98,7.0
1003,4.93,5.0
1004,4.85,5.0
1005,4.94,13.0
1006,4.85,6.0
1007,4.81,10.0
1008,4.7,6.0
1009,4.6,1.0
1010,4.56,11.0
1011,4.56,7.0
1012,4.5,2.0
1013,4.43,5.0
1014,4.41,10.0
1015,4.33,6.0
1016,4.37,14.0
1017,4.32,15.0
1018,4.38,15.0
1019,4.41,17.0
1020,4.39,9.0
1021,4.39,17.0
1022,4.41,14.0
1023,4.27,0.0
1024,4.23,9.0
1025,4.27,15.0
1026,4.23,10.0
1027,4.26,13.0
1028,4.38,17.0
1029,4.44,13.0
1030,4.59,15.0
1031,4.67,8.0
1032,4.79,12.0
1033,4.96,17.0
1034,5.03,7.0
1035,5.1,7.0
1036,5.21,11.0
1037,5.31,10.0
1038,5.45,14.0
1039,5.59,13.0
1040,5.65,6.0
1041,5.8,16.0
1042,5.96,16.0
1043,6.06,12.0
1044,6.23,18.0
1045,6.32,9.0
1046,6.39,7.0
1047,6.48,10.0
1048,6.55,7.0
1049,6.7,15.0
1050,6.84,15.0
1051,7.02,18.0
1052,7.15,14.0
1053,7.23,8.0
1054,7.24,2.0
1055,7.31,7.0
1056,7.45,15.0
1057,7.54,9.0
1058,7.69,15.0
1059,7.76,7.0
1060,7.87,11.0
1061,8.0,14.0
1062,8.11,13.0
1063,8.18,8.0
1064,8.3,15.0
1065,8.37,12.0
1066,8.48,12.0
1067,8.55,9.0
1068,8.66,12.0
1069,8.65,3.0
1070,8.77,14.0
1071,8.78,5.0
1072,8.89,13.0
1073,9.1,21.0
1074,9.18,9.0
1075,9.27,10.0
1076,9.36,13.0
1077,9.44,12.0
1078,9.52,15.0
1079,9.6,12.0
1080,9.64,8.0
1081,9.7,9.0
1082,9.82,14.0
1083,9.89,12.0
1084,9.96,11.0
1085,10.17,21.0
1086,10.21,9.0
1087,10.36,15.0
1088,10.41,12.0
1089,10.5,10.0
1090,10.61,16.0
1091,10.6,7.0
1092,10.71,11.0
1093,10.76,10.0
1094,10.87,14.0
1095,10.92,11.0
1096,11.0,16.0
1097,11.02,16.0
1098,11.03,10.0
1099,11.04,11.0
1100,11.14,14.0
1101,11.1,8.0
1102,11.19,16.0
1103,11.33,19.0
1104,11.46,18.0
1105,11.48,15.0
1106,11.52,10.0
1107,11.6,18.0
1108,11.65,11.0
1109,11.76,12.0
1110,11.74,9.0
1111,11.77,10.0
1112,11.92,17.0
1113,11.98,11.0
1114,11.9,2.0
1115,11.95,11.0
1116,11.91,10.0
1117,11.93,17.0
1118,11.87,9.0
1119,11.82,12.0
1120,11.84,11.0
1121,11.81,14.0
1122,11.84,17.0
1123,11.95,11.0
1124,11.96,10.0
1125,11.95,14.0
1126,11.93,8.0
1127,11.9,10.0
1128,11.82,9.0
1129,11.83,14.0
1130,11.79,11.0
1131,11.83,12.0
1132,11.89,18.0
1133,11.82,10.0
1134,11.88,13.0
1135,11.88,7.0
1136,11.9,13.0
1137,11.87,7.0
1138,11.87,14.0
1139,11.86,12.0
1140,11.91,11.0
1141,11.84,9.0
1142,11.84,16.0
1143,11.85,13.0
1144,11.76,9.0
1145,11.85,18.0
1146,11.88,10.0
1147,11.86,8.0
1148,11.89,10.0
1149,11.9,16.0
1150,11.82,7.0
1151,11.8,16.0
1152,11.74,8.0
1153,11.82,16.0
1154,11.96,16.0
1155,11.97,8.0
1156,11.97,15.0
1157,11.93,5.0
1158,11.83,5.0
1159,11.94,18.0
1160,11.9,7.0
1161,11.91,15.0
1162,11.89,11.0
1163,11.93,12.0
1164,11.95,17.0
1165,12.02,19.0
1166,11.97,7.0
1167,12.04,16.0
1168,12.03,11.0
1169,12.16,16.0
1170,12.12,10.0
1171,12.2,13.0
1172,12.17,10.0
1173,12.13,17.0
1174,12.16,12.0
1175,12.17,11.0
1176,12.22,18.0
1177,12.24,14.0
1178,12.23,14.0
1179,12.25,14.0
1180,12.21,4.0
1181,12.28,16.0
1182,12.2,6.0
1183,12.14,6.0
1184,12.2,17.0
1185,12.17,18.0
1186,12.18,10.0
1187,12.1,7.0
1188,12.05,7.0
1189,12.01,6.0
1190,12.02,17.0
1191,12.11,16.0
1192,12.11,11.0
1193,12.15,14.0
1194,12.11,10.0
1195,12.12,12.0
1196,12.09,13.0
1197,12.08,15.0
1198,12.02,4.0
1199,12.0,9.0
1200,11.93,7.0
1201,11.93,8.0
1202,11.81,4.0
1203,11.74,12.0
1204,11.67,11.0
1205,11.67,15.0
1206,11.62,5.0
1207,11.61,17.0
1208,11.64,14.0
1209,11.65,13.0
1210,11.75,19.0
1211,11.77,12.0
1212,11.75,15.0
1213,11.72,8.0
1214,11.85,15.0
1215,11.8,6.0
1216,11.84,14.0
1217,11.78,11.0
1218,11.75,6.0
1219,11.68,5.0
1220,11.64,7.0
1221,11.57,7.0
1222,11.42,2.0
1223,11.46,15.0
1224,11.47,11.0
1225,11.47,14.0
1226,11.54,15.0
1227,11.59,15.0
1228,11.68,18.0
1229,11.66,12.0
1230,11.63,8.0
1231,11.55,4.0
1232,11.46,9.0
1233,11.47,11.0
1234,11.44,10.0
1235,11.51,14.0
1236,11.45,7.0
1237,11.54,16.0
1238,11.51,11.0
1239,11.5,11.0
1240,11.45,6.0
1241,11.49,13.0
1242,11.39,6.0
1243,11.41,15.0
1244,11.47,15.0
1245,11.39,10.0
1246,11.43,14.0
1247,11.5,15.0
1248,11.47,7.0
1249,11.39,8.0
1250,11.45,13.0
1251,11.31,2.0
1252,11.31,8.0
1253,11.28,13.0
1254,11.21,9.0
1255,11.23,10.0
1256,11.17,9.0
1257,11.23,11.0
1258,11.34,16.0
1259,11.32,16.0
1260,11.39,14.0
1261,11.34,10.0
1262,11.35,12.0
1263,11.5,27.0
1264,11.47,14.0
1265,11.44,16.0
1266,11.49,12.0
1267,11.5,17.0
1268,11.44,5.0
1269,11.4,12.0
1270,11.47,17.0
1271,11.45,11.0
1272,11.45,10.0
1273,11.35,7.0
1274,11.38,15.0
1275,11.47,20.0
1276,11.42,13.0
1277,11.49,21.0
1278,11.46,11.0
1279,11.44,12.0
1280,11.52,12.0
1281,11.51,15.0
1282,11.57,12.0
1283,11.66,15.0
1284,11.59,10.0
1285,11.55,14.0
1286,11.58,13.0
1287,11.54,3.0
1288,11.59,12.0
1289,11.71,18.0
1290,11.64,10.0
1291,11.58,10.0
1292,11.58,11.0
1293,11.56,12.0
1294,11.61,15.0
1295,11.63,14.0
1296,11.65,15.0
1297,11.62,12.0
1298,11.79,21.0
1299,11.79,9.0
1300,11.82,10.0
1301,11.85,11.0
1302,11.92,11.0
1303,11.97,17.0
1304,12.04,18.0
1305,12.04,15.0
1306,12.09,10.0
1307,12.05,13.0
1308,12.12,21.0
1309,12.11,12.0
1310,12.01,9.0
1311,12.06,17.0
1312,12.09,18.0
1313,12.05,4.0
1314,12.03,13.0
1315,12.11,14.0
1316,12.08,11.0
1317,12.09,12.0
1318,12.18,15.0
1319,12.3,17.0
1320,12.4,17.0
